156;2015;1;9;0;0;0;0;0;S;0;0
157;2015;1;124;0;0;0;0;0;S;0;0
158;2015;1;162;0;0;0;0;0;S;0;0
159;2015;1;365;0;0;0;0;0;S;0;0
160;2015;1;126;0;0;0;0;0;S;0;0
161;2015;1;158;0;0;0;0;0;S;0;0
163;2015;1;339;0;0;0;0;0;S;0;0
164;2015;1;180;0;0;0;0;0;S;0;0
165;2015;1;392;0;0;0;0;0;S;0;0
166;2015;1;94;0;0;0;0;0;S;0;0
167;2015;1;52;0;0;0;0;0;S;0;0
168;2015;1;279;0;0;0;0;0;S;0;0
169;2015;1;784;0;0;0;0;0;S;0;0
170;2015;1;72;0;0;0;0;0;S;0;0
171;2015;1;176;0;0;0;0;0;S;0;0
172;2015;1;371;0;0;0;0;0;S;0;0
173;2015;1;37;0;0;0;0;0;S;0;0
174;2015;1;4;0;0;0;0;0;S;0;0
175;2015;1;114;0;0;0;0;0;S;0;0
176;2015;1;471;0;0;0;0;0;S;0;0
177;2015;1;788;0;0;0;0;0;S;0;0
178;2015;1;7;0;0;0;0;0;S;0;0
179;2015;1;581;0;0;0;0;0;S;0;0
180;2015;1;1380;0;0;0;0;0;S;0;0
181;2015;1;1160;0;0;0;0;0;S;0;0
221;2015;1;14;0;0;0;0;0;S;0;0
222;2015;1;21;0;0;0;0;0;S;0;0
223;2015;1;1165;0;0;0;0;0;S;0;0
224;2015;1;507;0;0;0;0;0;S;0;0
226;2015;1;22;0;0;0;0;0;S;0;0
227;2015;1;4;0;0;0;0;0;S;0;0
228;2015;1;34;0;0;0;0;0;S;0;0
229;2015;1;24;0;0;0;0;0;S;0;0
234;2015;1;726;0;0;0;0;0;S;0;0
235;2015;1;447;0;0;0;0;0;S;0;0
236;2015;1;17;0;0;0;0;0;S;0;0
237;2015;1;6;0;0;0;0;0;S;0;0
238;2015;1;12;0;0;0;0;0;S;0;0
239;2015;1;37;0;0;0;0;0;S;0;0
240;2015;1;11;0;0;0;0;0;S;0;0
241;2015;1;1;0;0;0;0;0;S;0;0
242;2015;1;9;0;0;0;0;0;S;0;0
244;2015;1;21;0;0;0;0;0;S;0;0
245;2015;1;3;0;0;0;0;0;S;0;0
247;2015;1;11;0;0;0;0;0;S;0;0
248;2015;1;10;0;0;0;0;0;S;0;0
249;2015;1;20;0;0;0;0;0;S;0;0
250;2015;1;13;0;0;0;0;0;S;0;0
251;2015;1;18;0;0;0;0;0;S;0;0
257;2015;1;40;0;0;0;0;0;S;0;0
258;2015;1;547;0;0;0;0;0;S;0;0
259;2015;1;35;0;0;0;0;0;S;0;0
265;2015;1;456;0;0;0;0;0;S;0;0
266;2015;1;481;0;0;0;0;0;S;0;0
267;2015;1;57;0;0;0;0;0;S;0;0
268;2015;1;1096;0;0;0;0;0;S;0;0
274;2015;1;12;0;0;0;0;0;S;0;0
277;2015;1;276;0;0;0;0;0;S;0;0
278;2015;1;92;0;0;0;0;0;S;0;0
279;2015;1;3;0;0;0;0;0;S;0;0
280;2015;1;10;0;0;0;0;0;S;0;0
281;2015;1;171;0;0;0;0;0;S;0;0
282;2015;1;608;0;0;0;0;0;S;0;0
283;2015;1;28;0;0;0;0;0;S;0;0
284;2015;1;480;0;0;0;0;0;S;0;0
285;2015;1;187;0;0;0;0;0;S;0;0
286;2015;1;175;0;0;0;0;0;S;0;0
287;2015;1;198;0;0;0;0;0;S;0;0
288;2015;1;125;0;0;0;0;0;S;0;0
289;2015;1;2123;0;0;0;0;0;S;0;0
290;2015;1;504;0;0;0;0;0;S;0;0
291;2015;1;69;0;0;0;0;0;S;0;0
292;2015;1;3024;0;0;0;0;0;S;0;0
293;2015;1;1512;0;0;0;0;0;S;0;0
294;2015;1;175;0;0;0;0;0;S;0;0
295;2015;1;177;0;0;0;0;0;S;0;0
296;2015;1;115;0;0;0;0;0;S;0;0
307;2015;1;1;0;0;0;0;0;S;0;0
308;2015;1;12;0;0;0;0;0;S;0;0
309;2015;1;4;0;0;0;0;0;S;0;0
310;2015;1;1608;0;0;0;0;0;S;0;0
311;2015;1;660;0;0;0;0;0;S;0;0
312;2015;1;528;0;0;0;0;0;S;0;0
314;2015;1;68;0;0;0;0;0;S;0;0
315;2015;1;1;0;0;0;0;0;S;0;0
316;2015;1;4;0;0;0;0;0;S;0;0
317;2015;1;5;0;0;0;0;0;S;0;0
318;2015;1;5;0;0;0;0;0;S;0;0
319;2015;1;15;0;0;0;0;0;S;0;0
320;2015;1;27;0;0;0;0;0;S;0;0
321;2015;1;10;0;0;0;0;0;S;0;0
325;2015;1;60;0;0;0;0;0;S;0;0
332;2015;1;24228;0;0;0;0;0;S;0;0
336;2015;1;4191;0;0;0;0;0;S;0;0
339;2015;1;364;0;0;0;0;0;S;0;0
341;2015;1;18;0;0;0;0;0;S;0;0
342;2015;1;1541;0;0;0;0;0;S;0;0
343;2015;1;5822;0;0;0;0;0;S;0;0
344;2015;1;578;0;0;0;0;0;S;0;0
346;2015;1;499;0;0;0;0;0;S;0;0
347;2015;1;873;0;0;0;0;0;S;0;0
348;2015;1;48;0;0;0;0;0;S;0;0
349;2015;1;794;0;0;0;0;0;S;0;0
350;2015;1;620;0;0;0;0;0;S;0;0
351;2015;1;313;0;0;0;0;0;S;0;0
352;2015;1;10;0;0;0;0;0;S;0;0
353;2015;1;173;0;0;0;0;0;S;0;0
354;2015;1;204;0;0;0;0;0;S;0;0
355;2015;1;10;0;0;0;0;0;S;0;0
356;2015;1;197;0;0;0;0;0;S;0;0
359;2015;1;552;0;0;0;0;0;S;0;0
360;2015;1;719;0;0;0;0;0;S;0;0
361;2015;1;445;0;0;0;0;0;S;0;0
362;2015;1;106;0;0;0;0;0;S;0;0
363;2015;1;542;0;0;0;0;0;S;0;0
364;2015;1;368;0;0;0;0;0;S;0;0
365;2015;1;253;0;0;0;0;0;S;0;0
366;2015;1;8;0;0;0;0;0;S;0;0
368;2015;1;24;0;0;0;0;0;S;0;0
370;2015;1;293;0;0;0;0;0;S;0;0
371;2015;1;216;0;0;0;0;0;S;0;0
373;2015;1;395;0;0;0;0;0;S;0;0
374;2015;1;1048;0;0;0;0;0;S;0;0
398;2015;1;1;0;0;0;0;0;S;0;0
399;2015;1;2;0;0;0;0;0;S;0;0
400;2015;1;4;0;0;0;0;0;S;0;0
401;2015;1;247;0;0;0;0;0;S;0;0
402;2015;1;5;0;0;0;0;0;S;0;0
403;2015;1;90;0;0;0;0;0;S;0;0
404;2015;1;31;0;0;0;0;0;S;0;0
405;2015;1;102;0;0;0;0;0;S;0;0
406;2015;1;7;0;0;0;0;0;S;0;0
407;2015;1;102;0;0;0;0;0;S;0;0
408;2015;1;6;0;0;0;0;0;S;0;0
418;2015;1;40;0;0;0;0;0;S;0;0
422;2015;1;1644;0;0;0;0;0;S;0;0
423;2015;1;364;0;0;0;0;0;S;0;0
425;2015;1;24;0;0;0;0;0;S;0;0
426;2015;1;401;0;0;0;0;0;S;0;0
453;2015;1;3;0;0;0;0;0;S;0;0
442;2015;1;2;0;0;0;0;0;S;0;0
454;2015;1;4;0;0;0;0;0;S;0;0
455;2015;1;5;0;0;0;0;0;S;0;0
456;2015;1;10;0;0;0;0;0;S;0;0
457;2015;1;4;0;0;0;0;0;S;0;0
458;2015;1;5;0;0;0;0;0;S;0;0
459;2015;1;18;0;0;0;0;0;S;0;0
460;2015;1;1;0;0;0;0;0;S;0;0
448;2015;1;21;0;0;0;0;0;S;0;0
451;2015;1;1162;0;0;0;0;0;S;0;0
452;2015;1;51;0;0;0;0;0;S;0;0
832;2015;1;15545;0;0;0;0;0;S;0;0
833;2015;1;100;0;0;0;0;0;S;0;0
461;2015;1;120;0;0;0;0;0;S;0;0
462;2015;1;57;0;0;0;0;0;S;0;0
463;2015;1;117;0;0;0;0;0;S;0;0
465;2015;1;2760;0;0;0;0;0;S;0;0
468;2015;1;106;0;0;0;0;0;S;0;0
469;2015;1;170;0;0;0;0;0;S;0;0
470;2015;1;24;0;0;0;0;0;S;0;0
471;2015;1;10;0;0;0;0;0;S;0;0
472;2015;1;60;0;0;0;0;0;S;0;0
473;2015;1;35;0;0;0;0;0;S;0;0
474;2015;1;108;0;0;0;0;0;S;0;0
475;2015;1;89;0;0;0;0;0;S;0;0
476;2015;1;16;0;0;0;0;0;S;0;0
477;2015;1;83;0;0;0;0;0;S;0;0
478;2015;1;69;0;0;0;0;0;S;0;0
479;2015;1;86;0;0;0;0;0;S;0;0
480;2015;1;20;0;0;0;0;0;S;0;0
481;2015;1;61;0;0;0;0;0;S;0;0
482;2015;1;61;0;0;0;0;0;S;0;0
483;2015;1;116;0;0;0;0;0;S;0;0
484;2015;1;140;0;0;0;0;0;S;0;0
485;2015;1;30;0;0;0;0;0;S;0;0
486;2015;1;103;0;0;0;0;0;S;0;0
487;2015;1;108;0;0;0;0;0;S;0;0
488;2015;1;120;0;0;0;0;0;S;0;0
575;2015;1;3975;0;0;0;0;0;S;0;0
576;2015;1;3599;0;0;0;0;0;S;0;0
577;2015;1;146;0;0;0;0;0;S;0;0
578;2015;1;599;0;0;0;0;0;S;0;0
580;2015;1;356;0;0;0;0;0;S;0;0
581;2015;1;346;0;0;0;0;0;S;0;0
584;2015;1;162;0;0;0;0;0;S;0;0
585;2015;1;1245;0;0;0;0;0;S;0;0
586;2015;1;19245;0;0;0;0;0;S;0;0
834;2015;1;23;0;0;0;0;0;S;0;0
835;2015;1;9;0;0;0;0;0;S;0;0
836;2015;1;11;0;0;0;0;0;S;0;0
837;2015;1;20;0;0;0;0;0;S;0;0
592;2015;1;626;0;0;0;0;0;S;0;0
595;2015;1;857;0;0;0;0;0;S;0;0
600;2015;1;3;0;0;0;0;0;S;0;0
601;2015;1;170;0;0;0;0;0;S;0;0
602;2015;1;110;0;0;0;0;0;S;0;0
603;2015;1;104;0;0;0;0;0;S;0;0
604;2015;1;152;0;0;0;0;0;S;0;0
605;2015;1;168;0;0;0;0;0;S;0;0
606;2015;1;81;0;0;0;0;0;S;0;0
607;2015;1;277;0;0;0;0;0;S;0;0
608;2015;1;137;0;0;0;0;0;S;0;0
609;2015;1;73;0;0;0;0;0;S;0;0
610;2015;1;107;0;0;0;0;0;S;0;0
611;2015;1;138;0;0;0;0;0;S;0;0
612;2015;1;579;0;0;0;0;0;S;0;0
613;2015;1;57;0;0;0;0;0;S;0;0
618;2015;1;5;0;0;0;0;0;S;0;0
619;2015;1;457;0;0;0;0;0;S;0;0
620;2015;1;27;0;0;0;0;0;S;0;0
621;2015;1;142;0;0;0;0;0;S;0;0
622;2015;1;2038;0;0;0;0;0;S;0;0
623;2015;1;30;0;0;0;0;0;S;0;0
624;2015;1;207;0;0;0;0;0;S;0;0
625;2015;1;600;0;0;0;0;0;S;0;0
626;2015;1;719;0;0;0;0;0;S;0;0
641;2015;1;26;0;0;0;0;0;S;0;0
642;2015;1;43;0;0;0;0;0;S;0;0
643;2015;1;58;0;0;0;0;0;S;0;0
644;2015;1;59;0;0;0;0;0;S;0;0
645;2015;1;58;0;0;0;0;0;S;0;0
646;2015;1;344;0;0;0;0;0;S;0;0
647;2015;1;78;0;0;0;0;0;S;0;0
648;2015;1;2455;0;0;0;0;0;S;0;0
649;2015;1;240;0;0;0;0;0;S;0;0
650;2015;1;52;0;0;0;0;0;S;0;0
662;2015;1;7;0;0;0;0;0;S;0;0
663;2015;1;14;0;0;0;0;0;S;0;0
664;2015;1;12;0;0;0;0;0;S;0;0
665;2015;1;4;0;0;0;0;0;S;0;0
666;2015;1;14;0;0;0;0;0;S;0;0
668;2015;1;6;0;0;0;0;0;S;0;0
669;2015;1;8;0;0;0;0;0;S;0;0
670;2015;1;13;0;0;0;0;0;S;0;0
671;2015;1;3;0;0;0;0;0;S;0;0
672;2015;1;11;0;0;0;0;0;S;0;0
673;2015;1;2;0;0;0;0;0;S;0;0
674;2015;1;1;0;0;0;0;0;S;0;0
675;2015;1;8;0;0;0;0;0;S;0;0
676;2015;1;2;0;0;0;0;0;S;0;0
677;2015;1;3;0;0;0;0;0;S;0;0
678;2015;1;10;0;0;0;0;0;S;0;0
679;2015;1;13;0;0;0;0;0;S;0;0
680;2015;1;12;0;0;0;0;0;S;0;0
681;2015;1;6;0;0;0;0;0;S;0;0
683;2015;1;902;0;0;0;0;0;S;0;0
684;2015;1;476;0;0;0;0;0;S;0;0
686;2015;1;3;0;0;0;0;0;S;0;0
687;2015;1;10;0;0;0;0;0;S;0;0
688;2015;1;43;0;0;0;0;0;S;0;0
689;2015;1;80;0;0;0;0;0;S;0;0
690;2015;1;134;0;0;0;0;0;S;0;0
691;2015;1;51;0;0;0;0;0;S;0;0
692;2015;1;2593;0;0;0;0;0;S;0;0
693;2015;1;212;0;0;0;0;0;S;0;0
838;2015;1;1;0;0;0;0;0;S;0;0
707;2015;1;34;0;0;0;0;0;S;0;0
708;2015;1;27;0;0;0;0;0;S;0;0
709;2015;1;42;0;0;0;0;0;S;0;0
839;2015;1;18;0;0;0;0;0;S;0;0
840;2015;1;47;0;0;0;0;0;S;0;0
710;2015;1;13;0;0;0;0;0;S;0;0
841;2015;1;56;0;0;0;0;0;S;0;0
711;2015;1;15;0;0;0;0;0;S;0;0
712;2015;1;6;0;0;0;0;0;S;0;0
713;2015;1;70;0;0;0;0;0;S;0;0
714;2015;1;186;0;0;0;0;0;S;0;0
715;2015;1;198;0;0;0;0;0;S;0;0
716;2015;1;584;0;0;0;0;0;S;0;0
717;2015;1;43;0;0;0;0;0;S;0;0
718;2015;1;101;0;0;0;0;0;S;0;0
719;2015;1;16;0;0;0;0;0;S;0;0
720;2015;1;96;0;0;0;0;0;S;0;0
721;2015;1;179;0;0;0;0;0;S;0;0
722;2015;1;116;0;0;0;0;0;S;0;0
723;2015;1;509;0;0;0;0;0;S;0;0
724;2015;1;436;0;0;0;0;0;S;0;0
725;2015;1;894;0;0;0;0;0;S;0;0
747;2015;1;120;0;0;0;0;0;S;0;0
750;2015;1;11;0;0;0;0;0;S;0;0
751;2015;1;11;0;0;0;0;0;S;0;0
752;2015;1;9;0;0;0;0;0;S;0;0
753;2015;1;26;0;0;0;0;0;S;0;0
754;2015;1;5;0;0;0;0;0;S;0;0
755;2015;1;234;0;0;0;0;0;S;0;0
756;2015;1;20;0;0;0;0;0;S;0;0
757;2015;1;31;0;0;0;0;0;S;0;0
758;2015;1;11;0;0;0;0;0;S;0;0
759;2015;1;17;0;0;0;0;0;S;0;0
760;2015;1;1;0;0;0;0;0;S;0;0
761;2015;1;4;0;0;0;0;0;S;0;0
762;2015;1;4;0;0;0;0;0;S;0;0
763;2015;1;6;0;0;0;0;0;S;0;0
764;2015;1;4;0;0;0;0;0;S;0;0
765;2015;1;6;0;0;0;0;0;S;0;0
766;2015;1;10;0;0;0;0;0;S;0;0
767;2015;1;14;0;0;0;0;0;S;0;0
778;2015;1;1627;0;0;0;0;0;S;0;0
779;2015;1;471;0;0;0;0;0;S;0;0
782;2015;1;15027;350559.99;150987.99;0;0;0;S;0;0
783;2015;1;1006;0;0;0;0;0;S;0;0
784;2015;1;138;0;0;0;0;0;S;0;0
785;2015;1;4;0;0;0;0;0;S;0;0
802;2015;1;1742;0;0;0;0;0;S;0;0
804;2015;1;1208;0;0;0;0;0;S;0;0
806;2015;1;4;0;0;0;0;0;S;0;0
808;2015;1;51;0;0;0;0;0;S;0;0
809;2015;1;219;0;0;0;0;0;S;0;0
810;2015;1;27;0;0;0;0;0;S;0;0
811;2015;1;219;0;0;0;0;0;S;0;0
812;2015;1;51;0;0;0;0;0;S;0;0
813;2015;1;219;0;0;0;0;0;S;0;0
814;2015;1;27;0;0;0;0;0;S;0;0
815;2015;1;171;0;0;0;0;0;S;0;0
816;2015;1;41;0;0;0;0;0;S;0;0
817;2015;1;501;0;0;0;0;0;S;0;0
818;2015;1;492;0;0;0;0;0;S;0;0
819;2015;1;274;0;0;0;0;0;S;0;0
820;2015;1;1641;0;0;0;0;0;S;0;0
824;2015;1;2458;0;0;0;0;0;S;0;0
825;2015;1;2022;0;0;0;0;0;S;0;0
826;2015;1;2612;0;0;0;0;0;S;0;0
827;2015;1;2547;0;0;0;0;0;S;0;0
828;2015;1;1841;0;0;0;0;0;S;0;0
829;2015;1;2473;0;0;0;0;0;S;0;0
489;2015;1;117;0;0;0;0;0;S;0;0
490;2015;1;108;0;0;0;0;0;S;0;0
491;2015;1;394;0;0;0;0;0;S;0;0
492;2015;1;146;0;0;0;0;0;S;0;0
493;2015;1;153;0;0;0;0;0;S;0;0
494;2015;1;107;0;0;0;0;0;S;0;0
495;2015;1;75;0;0;0;0;0;S;0;0
496;2015;1;108;0;0;0;0;0;S;0;0
497;2015;1;153;0;0;0;0;0;S;0;0
498;2015;1;154;0;0;0;0;0;S;0;0
499;2015;1;138;0;0;0;0;0;S;0;0
500;2015;1;103;0;0;0;0;0;S;0;0
501;2015;1;223;0;0;0;0;0;S;0;0
502;2015;1;41;0;0;0;0;0;S;0;0
503;2015;1;102;0;0;0;0;0;S;0;0
504;2015;1;104;0;0;0;0;0;S;0;0
505;2015;1;45;0;0;0;0;0;S;0;0
506;2015;1;519;0;0;0;0;0;S;0;0
507;2015;1;412;0;0;0;0;0;S;0;0
508;2015;1;550;0;0;0;0;0;S;0;0
509;2015;1;420;0;0;0;0;0;S;0;0
510;2015;1;354;0;0;0;0;0;S;0;0
511;2015;1;337;0;0;0;0;0;S;0;0
512;2015;1;336;0;0;0;0;0;S;0;0
513;2015;1;561;0;0;0;0;0;S;0;0
514;2015;1;215;0;0;0;0;0;S;0;0
515;2015;1;78;0;0;0;0;0;S;0;0
516;2015;1;294;0;0;0;0;0;S;0;0
517;2015;1;141;0;0;0;0;0;S;0;0
518;2015;1;296;0;0;0;0;0;S;0;0
519;2015;1;115;0;0;0;0;0;S;0;0
520;2015;1;101;0;0;0;0;0;S;0;0
521;2015;1;402;0;0;0;0;0;S;0;0
522;2015;1;146;0;0;0;0;0;S;0;0
523;2015;1;214;0;0;0;0;0;S;0;0
524;2015;1;169;0;0;0;0;0;S;0;0
525;2015;1;135;0;0;0;0;0;S;0;0
526;2015;1;136;0;0;0;0;0;S;0;0
527;2015;1;251;0;0;0;0;0;S;0;0
528;2015;1;215;0;0;0;0;0;S;0;0
529;2015;1;98;0;0;0;0;0;S;0;0
530;2015;1;167;0;0;0;0;0;S;0;0
531;2015;1;111;0;0;0;0;0;S;0;0
532;2015;1;58;0;0;0;0;0;S;0;0
533;2015;1;1005;0;0;0;0;0;S;0;0
534;2015;1;444;0;0;0;0;0;S;0;0
552;2015;1;27;0;0;0;0;0;S;0;0
553;2015;1;16;0;0;0;0;0;S;0;0
554;2015;1;92;0;0;0;0;0;S;0;0
555;2015;1;14;0;0;0;0;0;S;0;0
556;2015;1;106;0;0;0;0;0;S;0;0
557;2015;1;72;0;0;0;0;0;S;0;0
558;2015;1;251;0;0;0;0;0;S;0;0
559;2015;1;174;0;0;0;0;0;S;0;0
574;2015;1;58;0;0;0;0;0;S;0;0
